date,title,text,url
2009-10-05,An aunt and her niece,"That’s my sister September on the left, and on the right is my mother’s youngest sister Lori. Growing up people always thought they were twins, and even still the resemblance is striking. The whole Boone clan has gathered for Granny’s funeral, and after spending a few hours with all of them yesterday my Southern accent has returned and Jon can’t understand a single word that comes out of my mouth. I also have an uncontrollable urge to tease both the front and back of my hair.",https://dooce.com/2009/10/05/an-aunt-and-her-niece/
2009-10-05,Strange Light,"My friend Derek Powazek published this forty-page magazine about the record-breaking dust storm that recently blew through Australia:

At its peak, the storm swept up 140,000 tons of soil per hour. In spite of the worst dust storm in 70 years, intrepid photographers ventured outside to document what was happening to their homes, neighborhoods, and country. This is what they saw.

It’s a stunning collection made even more so by the fact that it only took 31.5 hours from idea to publication. Excellent work, Derek! So inspiring!",https://dooce.com/2009/10/05/strange-light/
2009-10-05,xoxo,"Posting for the next couple of days is going to be light as we attend several engagements around my Granny Boone’s funeral. All nine of her children have gathered from different corners of the country, including many of their own children, so there are like thousands and thousands of Boones running around telling fart jokes, comparing cleavage, and blaming Granny for all of their passive-aggressive tendencies, like oh my god Uncle Timmy YOU DID NOT JUST BRING UP THAT APPLE PIE STORY AGAIN. I’m not going to repeat that story here except to say that we have heard it a kadrillion times, and the point of it is that life is unfair and GRANNY MADE IT SO. Except I’m guessing that growing up poor in Kentucky, working three jobs, raising ten kids (one who died in infancy) and having to boil water every morning on the stove to take a bath… that may explain why she overreacted when he stole a piece of pie.

I love this family, no question, but if a psychiatrist got us all into one room he’d have to wear a helmet and wield a gun.

I spent several hours with them yesterday, and I have so much to say and can’t wait to get around to writing it. But right now I want to thank you, you who come here and read what I write. It is because of you that I was able to help fly out many of the cousins and grandchildren who would otherwise be unable to attend this funeral. And I don’t know how to tell you just how much it means to me and this family. That because of you and you and you, you in Vancouver, and you in Pittsburgh, and you in Edina, Minnesota, because you come here and share the ups and downs of this totally Wackadoo Family, several grandchildren get to come and say goodbye to their Granny. And the magnitude and meaning of that really blows my mind.

Thank you. I don’t say it nearly enough. Thank you so much.

In the meantime, here’s a chuckle:",https://dooce.com/2009/10/05/xoxo/
2009-10-07,Delicious baby,“You mean I was supposed to watch the baby while you brought in the groceries? Because I could have sworn you said snacks! “,https://dooce.com/2009/10/07/delicious-baby/
2009-10-07,The Boones,"Here are all of Granny Boone’s living children, gathered yesterday for her funeral. From the left: Danny, Lola, David, Lori, Timmy, Lewis, Larry, Linda (my mom, The Avon World Sales Leader), and Lana. Jon did some master work with a couple of remote flashes and set up the whole shot. I think Granny would have loved this photo and may have even said to herself, damn, what a fine family I have. Except Granny would have never cussed and would have spanked anyone who did so in front of her.",https://dooce.com/2009/10/07/the-boones/
2009-10-08,Custom pet doodles,"Artist Lisa Marie Norton hand-draws custom pet doodles and sent these to me in honor of Chuck and Coco. I think she captured the essence of each dog perfectly, and even remembered to include the little patch of white fur Chuck has on his chest. Only thing missing are little motion lines around Coco to represent the fact that she is always moving or anxiously monitoring the whereabouts of every person in the house AT ALL TIMES. Thank you, Lisa!",https://dooce.com/2009/10/08/custom-pet-doodles/
2009-10-08,This would make a great episode of Dora,"Was it Monday night? Tuesday? I don’t remember, this week has been nothing but a blur with things toppling sideways and the surreal becoming even more surrealer, or maybe it’s surrealier . How about sureally? I LACK THE PROPER ADJECTIVE. That is now going to be my answer when someone asks how’s it going: I LACK THE PROPER ADJECTIVE. Like, something awful has happened, let’s say, a loved one has died! And you say to yourself, Self! Take a deep breath! It’s going to be okay! Except on the way home from talking to yourself, you lightly tap the back end of a car being driven by a raging asshole who immediately calls 911 and tells the cops he’s paralyzed.

Not that this happened, but even if it did, I LACK THE PROPER ADJECTIVE.

I think it was Monday night that we attended my Granny Boone’s viewing, and there I reconnected with hundreds of cousins I haven’t seen in years including Nate, son of my mother’s brother Lewis:

Nate is just a few years older than I am, is happily married with five kids, but none of that matters, and that is not why I’m bringing him up. Sure, he’s cute and beyond charismatic, and you want him at your party even though he doesn’t drink. He’s the type of person who would strip naked and knock on your grumpy and spiteful neighbor’s door in the middle of the night, not because he’s drunk or because you offered him money to do so, but because the retelling of that story might make someone happy. He’s like Human Prozac.

There! I FOUND AN ADJECTIVE! Wait, that’s not an adjective, that’s a metaphor. No, a simile? Whatever, THAT THERE WAS LITERARY, DAMMIT.

Okay, so Nate was around during the first visit I ever took to Utah, the first time I ever saw a mountain IN MY LIFE, back when I was an awkward fifteen-year-old, all elbows and knobby knees, back when I weighed ninety pounds soaking wet and the kids at school nicknamed me Skeletor. And my hair, oh dear Lord, an unruly thicket of curls that hung all the way to my waistline, messy, frizzy and caked with cheap styling mousse I’d buy at Walgreens. These details are important, I assure you, I’m not just writing them here to make myself uncomfortable, although it sure worked!

Nate was being a gracious host and giving my brother and me a tour of Snowbird Ski Resort. It was late August, so everything was green, and all the runs looked like huge bald spots scattered across the mountain. Around one curve we spotted a lingering patch of snow about as tall as a house several hundred feet up from the road. And Nate was all, OH YOU GUYS! YOU GUYS! Let’s go skiing!

Let’s go skiing ? DUDE. THIS IS THE FIRST TIME I HAVE EVER SEEN A MOUNTAIN. But this was Nate, you see. The nude door-knocker, Nate. And to him this was the best idea he had ever had. Let’s take someone who has only ever seen this kind of terrain in that one Robert Redford movie and throw her in with the wolves. A story is just bound to come out of this!

And that is exactly what happened: a story. Because when I hiked two hundred feet up to the top of that snow patch, I took one look down the side of the mountain and was all NUH UH. NO. NOT EVER. And as I stood there shaking my head, Nate hopped with both feet right into that snow and skied IN HIS SHOES to the bottom of the hill, remaining upright the entire time. You see, he grew up surrounded by mountains. Me? I grew up surrounded by trailers.

So he’s standing there at the bottom of the hill waving his hand in an effort to get me to try it, and I’m not even looking at him. I’m gingerly walking sideways down the hillside beside the snow patch, trying not to trip on any rocks, when he cups his hands around his mouth and yells, “IF YOU RUN YOU’LL GET DOWN FASTER.”

A declaration no different than, “IF YOU AIM THE GUN AT YOUR HEAD YOU’LL BLOW YOUR BRAINS OUT.”

And I don’t know if it was the word RUN or FASTER, but something caused my left foot to disengage from my brain, and next thing you know I am tumbling head over foot down the side of the mountain. Like you might see in a cartoon. Bony elbows flying up and over knobby knees up and over a wad of hair that resembled a giant tumbleweed. I am certain that for the one hundred and fifty feet that I fell and fell and fell down that mountain that my brother and Nate could not make out was was rocks and sticks from the outline of my body. Like, wait? Where is she? Is that a bush or her head? Wait! There! I think I see an arm! Oh wait, that’s a twig!

And then I landed, no joke, I am not even kidding, I LANDED IN A THORN BUSH. Face-first into a thorn bush. Seriously? I couldn’t just fall down a mountain? I had to land IN A THORN BUSH! (Imagine me shouting that while making jazz hands. I’m just saying.)

Wait! That’s it! I FOUND IT! Life right now?

IN A THORN BUSH!",https://dooce.com/2009/10/08/this-would-make-a-great-episode-of-dora/
2009-10-09,The Hamiltons,"This is my dad Mike and my step mother Nelta. Again, Jon set up the shot with remote flashes, and no kidding, I had to do the SHINGLES! dance to get my dad to smile. This is one of maybe five photographs of him in existence wherein he is smiling. I think I inherited that tendency from him, to freeze up and go stone cold blank when the camera is turned on me. Maybe because cameras steal souls?",https://dooce.com/2009/10/09/the-hamiltons/
2009-10-12,Morning workshop,"The command: Sit. Look at me.

Chuck: Can’t be bothered.

Coco: CONCENTRATE. TREE! ROCK! LEAF! BLADE OF GRASS! CONCENTRATE CONCENTRATE CONCENTRATE. AIR!",https://dooce.com/2009/10/12/morning-workshop/
2009-10-12,Now I understand why cardboard was invented,"So here we were, taking it easy, watching Marlo’s cues, and feeling really lucky that at about four months of age she had basically moved into her own room and given us our king-sized bed back. Where Jon can gaze longingly from four feet across the mattress, and I can go YOU SEE THAT LINE? That line right there in the middle of the bed? You take a good, hard look at that line, buddy, because you aren’t allowed on this side of that line until you see that urologist.

Snip snip! Get to it!

I’ve never been a fan of abstinence-only education… wait, let’s step back for a second. That’s not totally true. Because that’s what I practiced until I was twenty two years old. And the only reason I never gave in to that VERY SPECIAL FEELING in that SUPER SECRET AREA was because I had been taught that my eternal salvation depended on it. Give in to that temptation and spend eternity with Hitler!

Which is really pretty crafty and effective, don’t you think? I mean, it worked for me! But I was an easy case. I thought any sin would send me to Hell, which is why I repented of my first kiss, at seventeen years of age, told my mother all about it through a dripping mess of tears, like WE TOUCHED LIPS, MOM! AND I LIKED IT! And she was all, Heather, I’m pretty sure you’re going to be okay. And I was all ARE YOU KIDDING? I SWAPPED SALIVA! WITH A BOY! In my mind it was like I had broken into the living room of God and taken a poop right there on his sofa.

Anyway, my point is, the sure fire way to avoid getting pregnant? Let someone spend a week with a four-month-old who has just figured out how to roll over. And over. And over some more. Because I assure you that anyone who walks away from that experience will take one look at a box of condoms and go YOU MUST BE OUT OF YOUR EFFING MIND.

Things with Marlo were totally fine until I went to get her for one of her 2 AM feedings last week, and there she was three feet to the east of where I had put her down for the night, her right and left arms twisted up between the bars of the crib. Stuck. Who designed these things? Cribs? I’ve never even really thought about this question until now because Leta didn’t ever get caught in the many various spaces one could get caught in a crib. Because she didn’t learn to move until, oh, last week?

Oh, wonderful, beautiful, immobile Leta!

So then the next night Marlo wakes up like, oh, every thirty minutes, because she has moved and one of her limbs is caught between the bars of the crib. First her right arm, then the left, then both legs, and then she grew an extra limb out of her head just so that it could get stuck. Just so that she could screw with me.

So I go, Jon. This isn’t working. I’m getting so anxious about not sleeping that I’m having anxiety attacks. Ones that are causing me to vomit. And that noise she’s making? That terrible, irritable noise? The one she’s making because SHE HASN’T SLEPT IN FOUR DAYS? The one that goes: miiiihhhhhaaa! Miiiihhhhhaaa! Miiiiiiiiiiiiiiiiiiiiihhhhhaaaaaaaa!

Is it a cat? Is is a goat? Is is a troll? Is it a cat being swung by its tail over the head of a troll next to a goat puking up a hair ball?

So I suggested we get a box. A really big box with really tall sides. And he goes, Heather, we are not going to get a box. And I was all, BUT A BOX IS THE ANSWER. And he goes, no, we are not putting her in a box. And I go, BUT NO ONE WILL EVER KNOW. And he goes, Heather, step away from that recycling bin. And I’m all YOU THINK I’M GOING TO WRITE ABOUT THIS ON MY WEBSITE? HEY INTERNET, WE PUT OUR BABY IN A CARDBOARD BOX!!! HA!!! I wouldn’t ever do that, JON.

I wouldn’t. I totally wouldn’t write about it. But I would put her in a box if he’d let me.

Anyway. Point is: ABSTINENCE.",https://dooce.com/2009/10/12/now-i-understand-why-cardboard-was-invented/
2009-10-13,A bit of Barney Fife in the morning,"Artist Justin Rothshank sent me this ceramic mug, one of a collection of pieces he makes using custom made laser decals, china paints, lusters and commercial decals, when he saw that I had compared Marlo to Don Knotts. Love that it’s both dishwasher and microwave safe. And I’ve mentioned this before, but my mother absolutely hates it when I make that comparison, and so now I get to start off every morning with a symbolic wet finger in her ear.",https://dooce.com/2009/10/13/a-bit-of-barney-fife-in-the-morning/
2009-10-13,Beguiling,"Who me? I’m making goat noises? Surely you’re talking about my older sister.

I just sit here and look cute. And make you forget that I just took a twenty minute nap.",https://dooce.com/2009/10/13/beguiling/
2009-10-14,When fan art and awesome collide,"Last week a reader named Julie Watson sent over this illustration of Chuck and Coco and mentioned that while she thought Chuck was suited to be dressed as a Chinese zen master, she was unable to resist adorning him with a monocle. I think she hit it right on the money, if you ask me:

Jon saw this and couldn’t breathe for two days straight. I’m thinking these would make great halloween costumes, although now that I think about it, what costumes would you suggest for the dogs this year? Sky’s the limit!

UPDATE :

Julie Watson said: Well I don’t really have a website or anything but you guys can feel free to email me at bulletproofwings@gmail.com if you’d like something similar.",https://dooce.com/2009/10/14/when-fan-art-and-awesome-collide/
2009-10-15,The cat troll goat diet,"Due to a combination of factors, most of which have to do with horrible life-altering catastrophes, I have somehow reached my pre-pregnancy weight. I don’t recommend this diet. It’s not nearly as bad as the one I was on after Leta was born, the Let’s Think About Committing Suicide Every Hour diet, but it’s pretty bad and requires that you lose a loved one and suddenly wake up one morning with a flesh-eating disease.

Wouldn’t you rather just cut out the carbs?

This diet also requires that you listen to this noise for at least 10 hours a day (Warning: this is 60-second clip of a four-month-old whining. If you are not prone to seizures or violence, you will be after listening to this once.)

I’ve put off organizing my closet until I reached this point, but even now a lot of my clothing still doesn’t fit right. Everything in my midsection has sort of shifted around, and where there was once a curve there is now a 1973 Chevy Van covered in airbrushed flames careening around that curve, and it’s being chased by a swarm of local police who are steering with one hand while clutching a donut in the other.

All of my big jeans fit, sort of. Meaning that in order to walk while wearing them I have to perform a ridiculous acrobatic dance of squats and lunges to stretch them out enough that I can bend my knee. Also, I’m not ever washing them again because then they’d shrink that centimeter or two, and BOOM I’m back to wearing my maternity pants and people at the grocery store are asking me when I’m due. Oh I’m due, alright. FOR SOME WAFFLE FRIES.

Anyway, I was trying to avoid thinking about all the crap raining down around my ears the other day, and I got into the organizing mood. And you seriously do not want to screw with me when I am in that mood, not if you enjoy the arrangement of limbs on your body, no. I remind myself of my mother when I get into that mode. You know that woman, the one who sold more Avon products that anyone else in the world? Yeah, when I was growing up and she was scrubbing the bathtub, my siblings and I would hide in the closet because the violent squiggly lines around my mother’s body were likely to disfigure our faces.

I was a mad woman, throwing out shirts and odd sweat pants that had been accumulating for years, and then I got to my underwear drawer, OH HELL YES I’M GOING THERE. Turns out that the majority of the weight I gained during pregnancy amassed itself in my butt, and for the first time in my life I had one! You can’t tell from any of my pregnancy pictures that my butt doubled in size, but that’s only because it was so small to begin with that even when doubled it was still invisible to the naked eye.

It boggled the minds of scientists!

And holy horse balls, that underwear is huge! Massive! As elephantine as my ego! I took one pair, pulled it over my head, stuck my arms through the leg holes, and suddenly I’m wearing a toga! A toga with tiny puppies and hearts and an elastic pink lining that is long enough to measure the coastline of Africa.

Who wore those things?! I DID. I wore those things! And why didn’t the person sleeping next to those things say something about it? Like GOOD GOD, WOMAN, HAVE YOU NO DIGNITY.

Point is. Pre-pregnancy weight! Sort of. Yay!",https://dooce.com/2009/10/15/the-cat-troll-goat-diet/
2009-10-16,Getting physical,"Chuck’s interpretation of Olivia Newton-John, with the kind help of a pair of my maternity underwear.",https://dooce.com/2009/10/16/getting-physical/
2009-10-16,"Who, us?","This shot was taken moments after Lily had taken one of Marlo’s toys, and Marlo reached over, grabbed her by the neck and put her in a chokehold. The gross motor development between the two of these kids has the hundreds of knickknacks around my house trembling with fear.",https://dooce.com/2009/10/16/who-us/
2009-10-19,Every little thing is gonna be all right,"Some of you may have noticed several weird things going on with this website — some code errors here, things not working over there, that not-so-accidental picture of my dog in maternity underwear over in that corner — and there is a very solid reason as to why all of this is happening, and it’s not that I’m trying to screw with you. Although one paranoid and probably schizophrenic reader thought this was exactly what was going on, said that I had hacked into her computer and changed her desktop wallpaper to a picture of a decapitated moose. You have no idea how badly I wish I had that superpower.

Jon has been working tirelessly the last couple of months on a huge new portion of this website that is scheduled to launch at the beginning of next month, and this project includes upgrading the infrastructure in such a way that one or two things may have gotten wedged up the butt of a server. He is grateful for your patience, and I should probably tell you how cute he is when he is stressed out as much as he is these days, because in order to deal with things going haywire he grabs at his own hair, much like a three-year-old who is throwing a tantrum and doesn’t know any other way to demonstrate his frustration.

I used to call it Movable Type Hair back when that was the content management system we used to run this site. Now that we’re using Drupal I guess I could call it Drupal Hair, but that sounds like something contagious or deadly. These days I usually don’t call it anything, I just ask him if he’s looked in the mirror lately, and when he asks me why I say, oh, I don’t know, maybe because the animal sitting on top of his head looks like it may be dying, and should we intervene?

So we’ve got that exciting launch to look forward to, and in the meantime I’ve got a boatload of deadlines causing me to do what every writer does best: procrastinate! I really hope my book editor is not reading this (hi, Patrick!) because he’d be thinking, wait a minute, why is she working on that when she should be working on that other thing? First of all, PATRICK, shouldn’t YOU be working instead of READING THIS? THAT’S WHAT I THOUGHT.

There is no second of all now that I think about it.

Except maybe to say that the other reason I brought all this up is because I deliberately took a break on Saturday knowing what the next two weeks were going to be like, walked away from my computer and spent a few hours on the kitchen floor trying to beat my five-year-old at several different card games. While listening to Bob Marley. And Leta is just sitting there, her legs folded over one another, her wild hair hanging partially over her face, and she is totally kicking my ass.

And I remembered that one time many years ago when Jon and I got stoned on some very bad weed, and oops, I just forgot that my Dad reads this website. Dad, I promise that was the last time we ever did that sort of thing, and not just because that stuff makes me so paranoid that I sat there for two hours thinking the FBI was about to send helicopters and surround my apartment building with a heavily armed swat team.

Oh wait a minute. That trip to Amsterdam. But that was legal .

Anyway, I remember sitting there trying not to freak out, focusing every molecule in my body on the task of NOT FREAKING OUT, and I may have said something out loud about how I wanted our children to understand the magic of Bob Marley. And since Jon was totally relaxed and experiencing what normal people experience when using such substances, he started laughing uncontrollably, because how ridiculous is it that I would say that while smoking pot? Bob Marley? Really, Heather? I mean, that right there is the script of a play featuring a Mormon smoking weed for the first time and trying to make it seem like she has any idea what she is doing.

So Leta looks up at me through a few loose tendrils of her hair, draws a winning card from the pile, and says, “Mom, I love this music.” And I don’t know, it was just one of those moments when I was like, I cannot wait to tell the Internet about this.",https://dooce.com/2009/10/19/every-little-thing-is-gonna-be-all-right/
2009-10-19,For my mom,This is just a small shout out to my mother who is really struggling today with the grief over the passing of her own mother and all the crazy explosions that go off in life when something like this happens. I remember when I was growing up in Tennessee how we used to take car rides in the fall to look at the changing colors of the leaves. She is the one who taught me to appreciate these fleeting few weeks when the world looks like it’s on fire. And in some metaphorical sense this wall of leaves makes me think of what she must be going through right now.,https://dooce.com/2009/10/19/for-my-mom/
2009-10-21,All grown up,"Jon calls me into the kitchen where Leta is having a snack, and our assistant Katey has just finished up some paper work. I ask what’s going on, and he motions for all of us to look at Leta. The three of us surround her as Jon tries to stick his finger in her mouth, a risk not unlike trying to pet an alligator.

“STOP IT!” she screams and immediately covers her mouth with both hands.

“Leta,” Jon says with a tone of exasperation that has filled this house for oh, five and a half years. “Show them your tooth.”

She vigorously shakes her head without removing her hands as Jon explains that her front left tooth is loose, and both Katey and I cannot help but SQUEEEE!!!! Our little baby Leta is about to lose her first tooth! We both remember when she had none!

Leta interprets our squeeeing as mockery, and hops off her chair. “IT’S NOT FUNNY!” she yells, temporarily letting her arms hang by her side. So we explain in great detail why we made that horrible, high-pitched noise, tell her that this is a Huge Event In Her Life, and doesn’t she know? Oh Leta! THE VERY BEST PART! The Tooth Fairy is coming!

“But I don’t want the tooth fairy to come,” she says, only because that’s what girls do. They want drama, they thrive on irrational thinking, they want you to scratch your head and go WTF?!!

“Leta,” I start to explain, “the Tooth Fairy comes and leaves you money. MONEY. M-O-N-E-Y.”

“But I don’t want money! ” she says. “I want presents!”

That’s when all three of us, Jon, Katey and I, we simultaneously groan, “YOU CAN USE THE MONEY TO BUY PRESENTS, LETA .”

She stands there blinking her eyes for several seconds, and then she reaches up into her mouth to feel her loose tooth.

“Okay,” she says calmly. “I can work with that.”

Are you pregnant and expecting a girl? GOOD LUCK.",https://dooce.com/2009/10/21/all-grown-up/
2009-10-21,Katey and Marlo,"Here’s our assistant Katey holding Marlo the night we all piled in the car and headed down for my Granny Boone’s viewing. When I introduced her to all my extended family they all without fail said in their thick Southern accents, “My, you sure did hire a pretty one!” Yes, indeed, but you should see the way she can organize a filing cabinet and manage press inquiries. I hired a superstar.",https://dooce.com/2009/10/21/katey-and-marlo/
2009-10-21,Luxury,"Several weeks ago Coco destroyed the dog bed that we have in our office, the one Chuck used as his main sleeping area during the night. And so for a while now Chuck has been wandering around at night, from the couch to our bed to the dog bed in the kitchen, never really satisfied with one single space. Basically driving us totally insane. On our bed, off our bed. On our bed, off our bed. Seriously, dog, it’s not like we’re asking you to burrow a den in the middle of the frozen tundra. The duvet on our bed is sateen! HOW IS THAT NOT GOOD ENOUGH FOR YOU?

So we looked and looked for a solid replacement and found this Bagel Donut Dog Pet Bed at Amazon, not realizing that it would be big enough to hold both dogs. So help me God if Coco even thinks about ripping into the lining of this one, I will fly her to the frozen tundra myself.",https://dooce.com/2009/10/21/luxury/
2009-10-22,PantsHat,Continuing the tradition of repurposing clothing (see Chuck here and Leta here ). We’ve got to teach her early that innovation is very important. Especially in fashion.,https://dooce.com/2009/10/22/pantshat/
2009-10-22,Small clutch and wristlet,"Things with my diaper bag have gotten a little out of hand as mountains of wipes and hand sanitizer and burp clothes erupt at the seams. So I was looking for something small that I could shove my wallet and iPhone into when I run quick errands without the baby so that I don’t have to lug that huge trunk of diapers around. I found this adorable handmade clutch at the Foster Kade Deisgns Etsy shop (she also makes very cute nursing covers), and it’s the perfect size for just those two things. However, you just know that it’s a matter of time before I’m shoving diapers and wipes into this thing, and next thing you know I’ve got seventy different diaper bags, all shapes and sizes, sitting on every surface in the house.",https://dooce.com/2009/10/22/small-clutch-and-wristlet/
2009-10-23,Gone are the days of the snooze button,"After a few discombobulating hiccups (whoever taught my baby to roll over? MINUS TEN POINTS FOR YOU), we’ve finally transitioned Marlo into a regular nighttime routine. It’s not exactly perfect because she can barely make it to 6PM and then she’s done. Kaput. Like she’s been studying for that calculus final through the night and passes out, her head mushed sideways into the textbook, and her roommate has to physically restrain herself from taking a permanent black marker and writing BONER on her forehead.

And then some internal alarm clock goes off in her head at 2AM exactly . Sometimes it breaks and goes off at 1:58 AM, but that is rare, and I hop out of bed, run down to her room and savor the ten minutes or so that she eats. Then she’s back down until 6AM. And oh, is she up. She is awake and ready for the day, barking orders and not really interested in the fact that we’d like another half hour of sleep.

For the past two nights Leta has come into our room having had nightmares about spiders, and it’s always right at the point when I have just fallen back asleep. So in my weak and lazy state I just pull her up in bed beside me and we snuggle for the rest of the night. Or more accurately, she flails her arms and sticks her feet on my head. And I lie there awake resenting every sleeping person in the world.

And then at 6AM we’re all there, all four of us in the dark, mushed together in bed, Marlo trying to tell us that we’re boring and need some new tricks. The light from an iPhone is no longer entertaining. That rattle is so dumb. Please turn on the light and amuse me, slaves! So I reach over, fumble around until I find the bedside lamp, and then all four of us wince at the sudden glaring light. Some of us wince more loudly and agonizingly than others. I won’t name that someone, other than to say that if there were a prize for best impersonation of a hyena being gutted with a chainsaw, we’d have a winner.

This morning I looked over at Jon and said, well, this is our life. Our Every Day Starts At 6AM Life, our Hit The Ground Running At 6AM Life, and as Leta made faces to make Marlo giggle, and Coco whined longingly in her crate to be let out, please let me out, you’re having all that fun without me , we both laughed at the ridiculousness of it. Because as bad as it might sound, it’s just so incredibly awesome.",https://dooce.com/2009/10/23/gone-are-the-days-of-the-snooze-button/
2009-10-26,Do Not Resuscitate,That’s what the animal on top of Jon’s head has requested should it suffer cardiac arrest.,https://dooce.com/2009/10/26/do-not-resuscitate/
2009-10-26,Title Track dog duvet,"I am absolutely in love with this idea: take a mesh sack , fill it with old clothing and sheets and pillows that you would have normally just thrown out (in this case a large number of cotton pants that I will not ever fit into again after giving birth to the second child, also, several ragged and torn nursing bras, because you wanted to know), and then cover it with an interchangeable duvet. Instant dog bed.

The innovative mind behind this idea, Molly Mundt , sent me this cover and it’s given our kitchen a much needed facelift, especially since the dog bed in the kitchen sits right next to the large southern-exposed windows and catches all that light. And see? Coco doesn’t even know that she snuggling with all those old nursing bras!",https://dooce.com/2009/10/26/title-track-dog-duvet/
2009-10-27,On overcoming phobias,"A couple of weeks ago when I was cleaning out my closet I found the black rubber tarantula that I bought several years ago in an attempt to scare Jon. He’s been featured here many times ( here , here , and most prominently here ), so I think at this point he deserves a name. Everyone, meet Randall:

I just thought of something somewhat related, so bear with me for a second: we’re all lying there in bed this morning, and just as I sleepily reach over to turn on the light, the toilet in the bathroom directly next to our bedroom makes some weird noises. Leta starts to freak out, is all WHAT IS GOING ON IN THERE, and just as Jon tries to explain the basics of how water can sometimes seep through the mechanism and whatnot, I go, “There’s a ghost on the toilet!”

Do not ask me why I would say something so obviously incendiary, so EFFING DUMB, because I guess I was half-awake, half-asleep, and I thought it would be funny? Ha ha! A GHOST! ON THE TOILET! And Jon is groaning while Leta goes, “A WHAT? A WHAAAAT? ”

So I snap awake, and because I am so quick on my feet, so very good at yanking my foot out of my mouth because of my years and years of experience, I go, “TOAST! There’s some toast! On the toilet!”

Leta wrinkled her nose, tilted her head much like Coco does when you make the slightest noise, and says, “Mom, you are so weird.”

I will take weird over nightmares about ghosts on toilets ANY DAY.

Anyway, I tried once again to scare Jon with Randall by putting it underneath his pillow, and of course it didn’t work. The dude just doesn’t scare easily, and I will forgive him for this boring trait because I promised to love him until I die. He has plenty of other lovely characteristics that make up for this flaw. Give me a second and I’ll think of some.

Maybe a couple of seconds.

So I’m climbing into bed three days later and I see that he’s placed Randall right underneath my nightstand. Surprisingly, I don’t jump three feet into the air or DIE, and the next morning when all four of us are lying there trying to wake up I lose my mind again, reach over and grab the tarantula, and toss it at Jon’s head. Why? Why do I do these things? Someone needs to hold an intervention! Heather! Stop giving your five-year-old reasons to wake up screaming!

So Leta FAH-REAKS OUT. She is screaming and panicking and clutching to my arm as firmly as if I have her dangling over a pool of sharks. Jon commences groaning, and then we both start rattling off reasons as to why she should not be scared. It’s a fake spider, Leta. It’s rubber. It’s not real. It has no feelings. You cannot make it sad. And then I shove the whole thing into my mouth which turns out to be the absolute WORST idea ever because then it’s OH MY GOD YOU’VE GOT A SPIDER IN YOUR MOUTH!

And now that I’ve had a couple seconds to think about it, Jon is really patient. There. There it is. That’s his lovely characteristic. Singular.

Because the following morning he spent well over an hour convincing Leta to touch the fake tarantula. It took that long , and he never raised his voice or got agitated, not once, and suddenly Leta walks into the living room HOLDING RANDALL IN HER HANDS. And I’m all LETA! And she goes MOM! LOOK! I AM COURAGEOUS!

That’s the word she used. Courageous. Leta, I forgive you for all those years we had to take you to physical therapy only to find out that the diagnosis was STUBBORN.

So a few days go by, and I’m preparing Leta for a bath when Jon hands her a few pieces of black licorice. Like, why did he choose that time? Right then as she’s about to take a bath? MINUS TEN POINTS FOR ABSENTMINDEDNESS, JON.

And I don’t know if I’ve mentioned this enough here , but I hate black licorice. LOATHE IT. It is The Worst Tasting Taste in all of Tasteland. It’s like, we’re headed for a bath and he picks up a ratty tissue that a hobo has used to wipe her vagina, hands it to Leta, and says ENJOY!

Uggggghhhh.

The smell of it almost knocks me over, and I’m trying not to gag as I pour shampoo onto her hair, and she’s just chomping away on all that awfulness. Suddenly she stops mid-chew, looks up at me with half-digested black death wedged between her teeth and says, “If I’m courageous enough to touch the spider, why can’t you be courageous enough to try black licorice?”

OH YES SHE DID.

So I called Jon into the bathroom to demonstrate his lovely characteristic and patiently explain to her the VERY OBVIOUS DIFFERENCE. I don’t think I need to elaborate on the difference, only to say that we’re now setting aside money for law school.",https://dooce.com/2009/10/27/on-overcoming-phobias/
2009-10-27,Wintering,"When Leta realized that it was snowing this morning she couldn’t wait to get dressed and put on her new gloves and scarf. Jon was the one taking her to school this morning, and as Leta and I sat on the couch waiting for him to finish brushing his teeth she got a little worried.

“What if Daddy takes too long and it stops wintering outside? Can I still wear my scarf?”

Yes, Leta. Both you and Chuck can wear your scarves.",https://dooce.com/2009/10/27/wintering/
2009-10-28,And here we go,"It snowed almost four inches here yesterday. And it’s not even Halloween yet. It’s like last year when Costco started putting out Christmas decorations before Labor Day, and I was all, COSTCO, TELL ME YOU ARE JOKING.

Utah is not joking.",https://dooce.com/2009/10/28/and-here-we-go/
